product_id,price,option,date_created,is_immediate_delivery_item
36,123000,250,2025-02-15T14:15:05Z,true
36,127000,265,2025-02-15T14:03:30Z,true
36,125000,275,2025-02-15T13:48:30Z,false
36,126000,260,2025-02-15T13:43:43Z,true
36,125000,280,2025-02-15T13:31:53Z,false
36,123000,250,2025-02-15T13:30:29Z,true
36,125000,260,2025-02-15T13:22:59Z,true
36,122000,250,2025-02-15T13:21:15Z,true
36,115000,255,2025-02-15T13:15:52Z,true
36,114000,250,2025-02-15T13:00:27Z,false
36,129000,280,2025-02-15T12:51:28Z,true
36,125000,260,2025-02-15T12:49:42Z,true
36,126000,265,2025-02-15T12:49:11Z,true
36,127000,275,2025-02-15T12:45:33Z,true
36,127000,275,2025-02-15T12:36:12Z,true
36,132000,270,2025-02-15T12:18:39Z,true
36,132000,270,2025-02-15T12:17:02Z,true
36,122000,260,2025-02-15T12:04:28Z,false
36,115000,255,2025-02-15T11:59:37Z,true
36,126000,280,2025-02-15T11:57:53Z,false
36,114000,250,2025-02-15T11:48:33Z,false
36,130000,280,2025-02-15T11:48:03Z,true
36,127000,270,2025-02-15T11:39:01Z,false
36,127000,275,2025-02-15T11:30:46Z,true
36,131000,270,2025-02-15T11:27:17Z,true
36,125000,260,2025-02-15T11:24:58Z,true
36,121000,285,2025-02-15T11:13:38Z,false
36,122000,260,2025-02-15T11:11:43Z,false
36,126000,280,2025-02-15T10:49:35Z,false
36,124000,270,2025-02-15T10:45:05Z,false
36,121000,270,2025-02-15T10:43:58Z,false
36,126000,270,2025-02-15T10:23:10Z,true
36,125000,275,2025-02-15T10:14:45Z,false
36,127000,275,2025-02-15T10:12:55Z,true
36,126000,265,2025-02-15T10:12:16Z,true
36,121000,285,2025-02-15T10:06:35Z,false
36,131000,270,2025-02-15T09:55:21Z,true
36,130000,270,2025-02-15T09:44:36Z,true
36,126000,265,2025-02-15T09:34:02Z,true
36,126000,265,2025-02-15T09:31:36Z,true
36,126000,265,2025-02-15T09:28:55Z,true
36,129000,270,2025-02-15T09:00:55Z,true
36,130000,270,2025-02-15T08:58:21Z,true
36,129000,270,2025-02-15T08:57:04Z,true
36,99000,300,2025-02-15T08:55:07Z,false
36,124000,275,2025-02-15T08:55:03Z,false
36,118000,295,2025-02-15T08:53:50Z,false
36,112000,255,2025-02-15T08:51:17Z,false
36,126000,280,2025-02-15T08:49:07Z,false
36,127000,270,2025-02-15T08:45:28Z,false
36,120000,285,2025-02-15T08:36:46Z,false
36,121000,250,2025-02-15T08:27:15Z,true
36,128000,285,2025-02-15T08:09:10Z,true
36,127000,275,2025-02-15T08:08:51Z,true
36,119000,260,2025-02-15T08:06:16Z,false
36,128000,265,2025-02-15T07:59:28Z,true
36,127000,265,2025-02-15T07:48:12Z,false
36,128000,285,2025-02-15T07:47:02Z,true
36,128000,265,2025-02-15T07:33:29Z,true
36,123000,275,2025-02-15T07:31:41Z,false
36,123000,240,2025-02-15T07:20:16Z,false
36,127000,270,2025-02-15T07:08:55Z,false
36,120000,280,2025-02-15T07:02:24Z,false
36,120000,250,2025-02-15T06:57:33Z,true
36,124000,240,2025-02-15T06:43:06Z,false
36,130000,245,2025-02-15T06:41:09Z,false
36,128000,265,2025-02-15T06:38:45Z,true
36,127000,275,2025-02-15T06:31:47Z,true
36,116000,290,2025-02-15T06:30:55Z,false
36,127000,270,2025-02-15T06:28:04Z,false
36,127000,270,2025-02-15T06:22:18Z,false
36,127000,270,2025-02-15T06:08:36Z,false
36,121000,250,2025-02-15T06:06:56Z,true
36,115000,255,2025-02-15T05:57:42Z,true
36,126000,280,2025-02-15T05:55:43Z,false
36,128000,265,2025-02-15T05:55:13Z,true
36,120000,250,2025-02-15T05:54:29Z,true
36,129000,270,2025-02-15T05:53:58Z,true
36,115000,255,2025-02-15T05:35:47Z,true
36,125000,280,2025-02-15T05:34:09Z,false
36,127000,270,2025-02-15T05:20:23Z,false
36,124000,265,2025-02-15T05:09:58Z,true
36,125000,275,2025-02-15T04:51:18Z,false
36,127000,265,2025-02-15T04:44:40Z,false
36,122000,275,2025-02-15T04:41:43Z,false
36,130000,280,2025-02-15T04:40:15Z,true
36,154000,245,2025-02-15T04:31:35Z,true
36,128000,265,2025-02-15T04:28:47Z,true
36,118000,260,2025-02-15T03:31:53Z,false
36,128000,265,2025-02-15T03:13:25Z,true
36,129000,270,2025-02-15T03:02:53Z,true
36,119000,250,2025-02-15T03:02:02Z,true
36,125000,265,2025-02-15T03:01:46Z,true
36,118000,260,2025-02-15T03:01:29Z,false
36,121000,285,2025-02-15T03:01:07Z,false
36,110000,255,2025-02-15T02:47:25Z,false
36,118000,260,2025-02-15T02:43:24Z,false
36,121000,275,2025-02-15T02:34:06Z,false
36,118000,260,2025-02-15T02:25:26Z,false
36,128000,265,2025-02-15T02:05:14Z,true
36,106000,300,2025-02-15T01:56:08Z,true
36,121000,285,2025-02-15T01:55:09Z,false
36,116000,255,2025-02-15T01:52:12Z,true
36,127000,265,2025-02-15T01:46:39Z,true
36,121000,275,2025-02-15T01:33:44Z,false
36,132000,270,2025-02-15T01:33:44Z,true
36,121000,285,2025-02-15T01:20:21Z,false
36,128000,265,2025-02-15T01:13:39Z,true
36,126000,270,2025-02-15T01:04:59Z,false
36,109000,255,2025-02-15T00:50:11Z,false
36,121000,275,2025-02-15T00:42:52Z,false
36,128000,275,2025-02-15T00:40:09Z,true
36,132000,270,2025-02-15T00:29:17Z,true
36,128000,275,2025-02-15T00:28:13Z,true
36,127000,265,2025-02-14T23:37:46Z,true
36,113000,255,2025-02-14T21:27:33Z,true
36,120000,265,2025-02-14T19:40:54Z,false
36,124000,270,2025-02-14T17:54:09Z,false
36,127000,260,2025-02-14T17:43:29Z,true
36,121000,275,2025-02-14T17:42:55Z,false
36,118000,260,2025-02-14T17:29:57Z,false
36,124000,270,2025-02-14T17:29:38Z,false
36,127000,260,2025-02-14T17:26:11Z,true
36,126000,265,2025-02-14T17:07:37Z,true
36,127000,260,2025-02-14T16:57:35Z,true
36,119000,265,2025-02-14T16:57:22Z,false
36,120000,275,2025-02-14T16:48:20Z,false
36,119000,265,2025-02-14T16:33:51Z,false
36,109000,255,2025-02-14T16:25:05Z,false
36,121000,285,2025-02-14T16:08:48Z,false
36,121000,275,2025-02-14T15:57:24Z,false
36,120000,285,2025-02-14T15:56:08Z,false
36,130000,275,2025-02-14T15:47:42Z,true
36,114000,250,2025-02-14T15:44:33Z,false
36,119000,265,2025-02-14T15:22:35Z,false
36,120000,270,2025-02-14T15:18:04Z,false
36,109000,255,2025-02-14T15:12:59Z,false
36,114000,250,2025-02-14T15:11:28Z,false
36,128000,260,2025-02-14T15:03:13Z,true
36,130000,275,2025-02-14T14:55:01Z,true
36,109000,255,2025-02-14T14:50:15Z,false
36,121000,275,2025-02-14T14:47:01Z,false
36,130000,275,2025-02-14T14:42:10Z,true
36,121000,275,2025-02-14T14:38:47Z,false
36,127000,285,2025-02-14T14:38:36Z,true
36,115000,255,2025-02-14T14:32:05Z,true
36,119000,270,2025-02-14T14:20:58Z,false
36,134000,270,2025-02-14T14:01:54Z,true
36,130000,275,2025-02-14T13:59:11Z,true
36,118000,260,2025-02-14T13:54:54Z,false
36,121000,275,2025-02-14T13:53:35Z,false
36,128000,280,2025-02-14T13:50:34Z,true
36,119000,265,2025-02-14T13:50:26Z,false
36,128000,285,2025-02-14T13:49:03Z,true
36,147000,240,2025-02-14T13:46:36Z,false
36,128000,285,2025-02-14T13:42:20Z,true
36,118000,260,2025-02-14T13:37:51Z,false
36,127000,265,2025-02-14T13:34:54Z,true
36,117000,295,2025-02-14T13:34:28Z,false
36,119000,270,2025-02-14T13:29:06Z,false
36,119000,270,2025-02-14T13:25:26Z,false
36,134000,270,2025-02-14T13:23:15Z,true
36,99000,300,2025-02-14T13:23:02Z,false
36,128000,260,2025-02-14T13:19:26Z,true
36,125000,280,2025-02-14T13:19:23Z,false
36,128000,265,2025-02-14T13:11:39Z,true
36,121000,250,2025-02-14T13:07:05Z,true
36,118000,260,2025-02-14T12:59:55Z,false
36,150000,240,2025-02-14T12:55:27Z,true
36,133000,280,2025-02-14T12:54:43Z,true
36,130000,275,2025-02-14T12:50:26Z,true
36,134000,270,2025-02-14T12:46:59Z,true
36,120000,275,2025-02-14T12:33:27Z,false
36,115000,255,2025-02-14T12:18:48Z,true
36,119000,270,2025-02-14T12:12:34Z,false
36,109000,255,2025-02-14T12:07:16Z,false
36,118000,260,2025-02-14T12:05:28Z,false
36,117000,260,2025-02-14T12:04:46Z,false
36,115000,255,2025-02-14T12:02:26Z,true
36,119000,270,2025-02-14T12:02:00Z,false
36,118000,270,2025-02-14T11:52:50Z,false
36,120000,280,2025-02-14T11:52:29Z,false
36,133000,270,2025-02-14T11:51:13Z,true
36,119000,270,2025-02-14T11:40:51Z,false
36,130000,275,2025-02-14T11:36:52Z,true
36,128000,260,2025-02-14T11:29:02Z,true
36,126000,280,2025-02-14T11:24:52Z,false
36,132000,280,2025-02-14T11:24:05Z,true
36,126000,280,2025-02-14T11:17:21Z,false
36,118000,260,2025-02-14T11:15:15Z,false
36,129000,275,2025-02-14T11:14:44Z,true
36,119000,265,2025-02-14T10:59:12Z,false
36,121000,275,2025-02-14T10:58:43Z,false
36,119000,270,2025-02-14T10:56:07Z,false
36,130000,275,2025-02-14T10:56:05Z,true
36,117000,295,2025-02-14T10:49:15Z,false
36,112000,290,2025-02-14T10:48:23Z,false
36,116000,290,2025-02-14T10:44:32Z,false
36,120000,285,2025-02-14T10:41:19Z,false
36,132000,270,2025-02-14T10:31:58Z,true
36,130000,275,2025-02-14T10:29:01Z,true
36,114000,250,2025-02-14T10:24:39Z,false
36,129000,270,2025-02-14T10:22:57Z,true
36,130000,275,2025-02-14T10:22:13Z,true
36,127000,265,2025-02-14T10:19:07Z,true
36,119000,265,2025-02-14T10:13:48Z,false
36,132000,270,2025-02-14T10:13:15Z,true
36,132000,270,2025-02-14T09:53:44Z,true
36,127000,260,2025-02-14T09:51:34Z,true
36,132000,270,2025-02-14T09:48:38Z,true
36,105000,300,2025-02-14T09:46:36Z,true
36,129000,275,2025-02-14T09:18:19Z,true
36,127000,265,2025-02-14T09:12:57Z,true
36,121000,265,2025-02-14T09:09:56Z,false
36,117000,290,2025-02-14T09:06:59Z,false
36,126000,265,2025-02-14T09:06:37Z,true
36,132000,270,2025-02-14T09:04:07Z,true
36,128000,275,2025-02-14T09:03:01Z,true
36,132000,280,2025-02-14T08:58:04Z,true
36,121000,265,2025-02-14T08:50:00Z,false
36,121000,250,2025-02-14T08:43:58Z,true
36,126000,270,2025-02-14T08:41:41Z,true
36,126000,265,2025-02-14T08:35:25Z,true
36,120000,260,2025-02-14T08:34:42Z,false
36,120000,260,2025-02-14T08:19:24Z,false
36,131000,270,2025-02-14T08:15:23Z,true
36,148000,245,2025-02-14T07:59:06Z,true
36,122000,275,2025-02-14T07:57:12Z,false
36,120000,270,2025-02-14T07:54:34Z,false
36,121000,250,2025-02-14T07:53:29Z,true
36,118000,295,2025-02-14T07:42:38Z,false
36,128000,275,2025-02-14T07:37:32Z,true
36,125000,265,2025-02-14T07:33:24Z,true
36,115000,255,2025-02-14T07:28:52Z,true
36,126000,265,2025-02-14T07:21:47Z,true
36,127000,260,2025-02-14T07:20:47Z,true
36,128000,285,2025-02-14T07:19:20Z,true
36,120000,270,2025-02-14T07:18:57Z,false
36,122000,275,2025-02-14T07:17:55Z,false
36,122000,275,2025-02-14T07:13:01Z,false
36,115000,265,2025-02-14T07:06:32Z,false
36,115000,255,2025-02-14T06:51:05Z,true
36,131000,270,2025-02-14T06:48:34Z,true
36,125000,290,2025-02-14T06:47:35Z,true
36,121000,250,2025-02-14T06:43:15Z,true
36,129000,275,2025-02-14T06:36:44Z,true
36,131000,280,2025-02-14T06:13:23Z,true
36,131000,270,2025-02-14T06:00:18Z,true
36,128000,260,2025-02-14T05:58:30Z,true
36,127000,260,2025-02-14T05:51:49Z,true
36,122000,275,2025-02-14T05:49:13Z,false
36,121000,265,2025-02-14T05:46:51Z,false
36,122000,285,2025-02-14T05:37:48Z,false
36,126000,265,2025-02-14T05:37:43Z,true
36,121000,265,2025-02-14T05:25:08Z,false
36,132000,270,2025-02-14T05:23:24Z,true
36,108000,300,2025-02-14T05:12:58Z,true
36,121000,265,2025-02-14T05:11:53Z,false
36,120000,270,2025-02-14T05:11:24Z,false
36,111000,255,2025-02-14T05:06:48Z,false
36,121000,275,2025-02-14T05:04:22Z,false
36,130000,270,2025-02-14T04:38:08Z,true
36,115000,255,2025-02-14T04:25:52Z,true
36,127000,280,2025-02-14T04:11:12Z,false
36,127000,260,2025-02-14T04:08:10Z,true
36,120000,275,2025-02-14T04:07:33Z,false
36,121000,270,2025-02-14T03:59:51Z,false
36,130000,275,2025-02-14T03:51:25Z,true
36,121000,270,2025-02-14T03:46:05Z,false
36,122000,285,2025-02-14T03:44:32Z,false
36,125000,265,2025-02-14T03:22:57Z,true
36,121000,270,2025-02-14T03:21:08Z,false
36,121000,265,2025-02-14T03:11:36Z,false
36,130000,275,2025-02-14T03:05:51Z,true
36,127000,260,2025-02-14T03:05:42Z,true
36,129000,270,2025-02-14T02:57:39Z,true
36,115000,255,2025-02-14T02:35:47Z,true
36,127000,260,2025-02-14T02:33:53Z,true
36,128000,280,2025-02-14T02:32:10Z,false
36,126000,270,2025-02-14T02:23:27Z,true
36,126000,260,2025-02-14T02:10:16Z,true
36,119000,260,2025-02-14T02:03:38Z,false
36,126000,265,2025-02-14T01:47:55Z,true
36,130000,275,2025-02-14T01:20:02Z,true
36,128000,285,2025-02-14T01:19:18Z,true
36,111000,255,2025-02-14T01:10:46Z,false
36,118000,290,2025-02-14T00:48:07Z,false
36,115000,255,2025-02-14T00:43:02Z,true
36,125000,260,2025-02-14T00:38:46Z,true
36,129000,270,2025-02-14T00:31:06Z,true
36,99000,300,2025-02-14T00:30:07Z,false
36,116000,250,2025-02-14T00:12:08Z,false
36,120000,270,2025-02-14T00:11:19Z,false
36,120000,285,2025-02-14T00:09:22Z,false
36,129000,270,2025-02-13T23:57:06Z,true
36,127000,265,2025-02-13T23:53:41Z,true
36,120000,270,2025-02-13T23:27:10Z,false
36,126000,265,2025-02-13T23:20:08Z,true
36,125000,260,2025-02-13T23:12:35Z,true
36,129000,270,2025-02-13T23:01:42Z,true
36,119000,270,2025-02-13T22:40:40Z,false
36,120000,250,2025-02-13T22:30:45Z,true
36,125000,260,2025-02-13T22:30:45Z,true
36,128000,285,2025-02-13T22:29:29Z,true
36,120000,265,2025-02-13T22:22:06Z,false
36,125000,260,2025-02-13T21:28:27Z,true
36,135000,280,2025-02-13T20:29:19Z,true
36,130000,270,2025-02-13T20:09:35Z,true
36,119000,270,2025-02-13T19:40:27Z,false
36,120000,270,2025-02-13T18:19:09Z,false
36,131000,275,2025-02-13T18:01:23Z,true
36,119000,265,2025-02-13T17:55:46Z,false
36,126000,290,2025-02-13T17:46:44Z,true
36,118000,265,2025-02-13T17:28:23Z,false
36,115000,250,2025-02-13T16:54:08Z,false
36,125000,260,2025-02-13T16:41:28Z,true
36,120000,270,2025-02-13T16:37:01Z,false
36,120000,285,2025-02-13T16:26:26Z,false
36,119000,270,2025-02-13T16:22:51Z,false
36,126000,260,2025-02-13T16:17:24Z,true
36,120000,275,2025-02-13T15:47:44Z,false
36,119000,285,2025-02-13T15:47:11Z,false
36,128000,280,2025-02-13T15:32:16Z,false
36,119000,275,2025-02-13T15:31:05Z,false
36,119000,265,2025-02-13T15:23:24Z,false
36,119000,260,2025-02-13T15:21:29Z,false
36,125000,290,2025-02-13T15:18:57Z,true
36,108000,255,2025-02-13T15:18:32Z,false
36,107000,255,2025-02-13T15:16:11Z,false
36,120000,270,2025-02-13T15:14:28Z,false
36,131000,270,2025-02-13T15:13:13Z,true
36,133000,275,2025-02-13T15:10:32Z,true
36,135000,280,2025-02-13T14:52:23Z,true
36,132000,275,2025-02-13T14:48:39Z,true
36,135000,280,2025-02-13T14:43:06Z,true
36,130000,270,2025-02-13T14:35:35Z,true
36,120000,270,2025-02-13T14:35:27Z,false
36,127000,280,2025-02-13T14:29:21Z,false
36,126000,270,2025-02-13T14:26:23Z,true
36,120000,260,2025-02-13T14:21:48Z,false
36,121000,250,2025-02-13T14:19:45Z,true
36,114000,250,2025-02-13T14:17:28Z,false
36,108000,255,2025-02-13T14:14:25Z,false
36,120000,285,2025-02-13T14:09:43Z,false
36,120000,270,2025-02-13T14:05:46Z,false
36,115000,255,2025-02-13T14:01:52Z,true
36,149000,240,2025-02-13T14:00:08Z,true
36,122000,275,2025-02-13T13:58:33Z,false
36,121000,265,2025-02-13T13:51:47Z,false
36,120000,265,2025-02-13T13:42:31Z,false
36,128000,285,2025-02-13T13:33:57Z,true
36,130000,270,2025-02-13T13:33:43Z,true
36,123000,275,2025-02-13T13:32:09Z,false
36,108000,255,2025-02-13T13:10:23Z,false
36,126000,270,2025-02-13T13:08:30Z,true
36,127000,265,2025-02-13T13:07:29Z,true
36,128000,290,2025-02-13T13:05:17Z,true
36,132000,275,2025-02-13T13:04:54Z,true
36,122000,265,2025-02-13T13:04:20Z,false
36,120000,260,2025-02-13T13:03:08Z,false
36,115000,250,2025-02-13T13:02:27Z,false
36,108000,255,2025-02-13T13:00:33Z,false
36,129000,280,2025-02-13T12:59:32Z,false
36,127000,310,2025-02-13T12:49:31Z,false
36,129000,280,2025-02-13T12:41:34Z,false
36,122000,270,2025-02-13T12:36:18Z,false
36,121000,265,2025-02-13T12:29:56Z,false
36,115000,255,2025-02-13T12:27:10Z,true
36,121000,250,2025-02-13T12:22:11Z,true
36,130000,290,2025-02-13T12:19:20Z,true
36,115000,255,2025-02-13T12:07:45Z,true
36,127000,265,2025-02-13T12:05:41Z,true
36,120000,265,2025-02-13T12:02:56Z,false
36,121000,270,2025-02-13T12:01:30Z,false
36,123000,275,2025-02-13T12:00:59Z,false
36,118000,260,2025-02-13T11:59:30Z,false
36,102000,300,2025-02-13T11:57:31Z,false
36,127000,265,2025-02-13T11:49:32Z,true
36,121000,265,2025-02-13T11:40:20Z,false
36,122000,270,2025-02-13T11:33:56Z,false
36,128000,260,2025-02-13T11:26:45Z,true
36,110000,255,2025-02-13T11:24:34Z,false
36,122000,250,2025-02-13T11:13:15Z,true
36,128000,265,2025-02-13T11:12:29Z,true
36,133000,275,2025-02-13T11:12:09Z,true
36,129000,280,2025-02-13T11:10:52Z,false
36,121000,250,2025-02-13T11:10:31Z,true
36,127000,265,2025-02-13T11:06:52Z,true
36,124000,275,2025-02-13T11:06:01Z,false
36,119000,260,2025-02-13T11:04:00Z,false
36,121000,265,2025-02-13T10:48:37Z,false
36,121000,265,2025-02-13T10:45:59Z,false
36,119000,260,2025-02-13T10:44:34Z,false
36,124000,285,2025-02-13T10:42:52Z,false
36,102000,300,2025-02-13T10:40:36Z,false
36,128000,265,2025-02-13T10:37:47Z,true
36,127000,265,2025-02-13T10:36:43Z,true
36,133000,275,2025-02-13T10:33:10Z,true
36,124000,275,2025-02-13T10:26:55Z,false
36,114000,255,2025-02-13T10:07:42Z,true
36,132000,270,2025-02-13T10:04:21Z,true
36,133000,275,2025-02-13T09:57:31Z,true
36,124000,275,2025-02-13T09:56:14Z,false
36,119000,260,2025-02-13T09:48:20Z,false
36,132000,270,2025-02-13T09:47:01Z,true
36,128000,265,2025-02-13T09:45:21Z,true
36,110000,255,2025-02-13T09:32:04Z,false
36,119000,265,2025-02-13T09:31:13Z,false
36,121000,265,2025-02-13T09:25:35Z,false
36,125000,275,2025-02-13T09:15:05Z,false
36,126000,270,2025-02-13T09:14:20Z,true
36,124000,275,2025-02-13T09:13:39Z,false
36,135000,280,2025-02-13T09:10:55Z,true
36,110000,300,2025-02-13T09:09:29Z,true
36,132000,275,2025-02-13T09:08:07Z,true
36,135000,280,2025-02-13T09:08:00Z,true
36,132000,290,2025-02-13T08:52:03Z,true
36,120000,270,2025-02-13T08:46:19Z,false
36,133000,275,2025-02-13T07:50:08Z,true
36,125000,275,2025-02-13T07:43:58Z,false
36,123000,265,2025-02-13T07:39:54Z,false
36,129000,260,2025-02-13T07:34:30Z,true
36,124000,270,2025-02-13T07:22:55Z,false
36,111000,255,2025-02-13T07:22:35Z,false
36,125000,275,2025-02-13T07:20:20Z,false
36,115000,255,2025-02-13T07:14:56Z,true
36,130000,285,2025-02-13T07:09:42Z,true
36,124000,270,2025-02-13T06:56:39Z,false
36,127000,260,2025-02-13T06:52:05Z,true
36,133000,275,2025-02-13T06:43:18Z,true
36,122000,250,2025-02-13T06:40:38Z,true
36,129000,265,2025-02-13T06:35:18Z,true
36,129000,265,2025-02-13T06:24:11Z,true
36,115000,255,2025-02-13T06:22:51Z,true
36,148000,240,2025-02-13T06:16:26Z,true
36,123000,265,2025-02-13T06:13:26Z,false
36,131000,270,2025-02-13T06:09:11Z,true
36,125000,275,2025-02-13T06:07:03Z,false
36,147000,245,2025-02-13T06:05:26Z,false
36,123000,265,2025-02-13T06:00:24Z,false
36,123000,285,2025-02-13T05:52:29Z,false
36,122000,250,2025-02-13T05:48:07Z,true
36,122000,250,2025-02-13T05:40:08Z,true
36,123000,270,2025-02-13T05:33:44Z,false
36,122000,265,2025-02-13T05:32:25Z,false
36,124000,275,2025-02-13T05:31:44Z,false
36,129000,265,2025-02-13T05:28:14Z,true
36,129000,265,2025-02-13T05:24:37Z,true
